#class tools::wcsv::ntuple
#title PhotonsInPMT
#separator 44
#vector_separator 59
#column double PhotonEnergy
#column double PhotonWavelength
#column int PMTXPosition
#column int PMTYPosition
#column int PMTZPosition
#column double PhotonTimeFromEventStart
4e-06,0,1,1,6,2.47761
4e-06,0,1,1,6,2.48131
4e-06,0,1,1,6,2.53007
4e-06,0,1,1,6,2.52654
4e-06,0,1,1,6,2.48867
4e-06,0,1,1,6,4.48055
4e-06,0,1,1,6,2.4738
4e-06,0,1,1,6,2.47718
4e-06,0,1,1,6,2.48758
4e-06,0,1,1,6,2.48642
4e-06,0,1,1,6,2.49241
4e-06,0,1,1,6,2.51291
4e-06,0,1,1,6,2.47607
4e-06,0,1,1,6,3.14346
4e-06,0,1,1,6,2.47452
4e-06,0,1,1,6,2.48336
4e-06,0,1,1,6,2.47807
4e-06,0,1,1,6,2.49898
4e-06,0,1,1,6,2.4749
4e-06,0,1,1,6,2.47565
4e-06,0,1,1,6,2.52669
4e-06,0,1,1,6,2.48863
4e-06,0,1,1,6,2.47669
4e-06,0,1,1,6,2.4763
4e-06,0,1,1,6,2.48579
4e-06,0,1,1,6,2.47404
4e-06,0,1,1,6,2.47911
4e-06,0,1,1,6,2.47674
4e-06,0,1,1,6,2.47598
4e-06,0,1,1,6,2.4749
4e-06,0,1,1,6,3.14753
4e-06,0,1,1,6,2.47377
4e-06,0,1,1,6,2.47476
4e-06,0,1,1,6,2.51942
4e-06,0,1,1,6,2.47412
4e-06,0,1,1,6,2.47714
4e-06,0,1,1,6,2.48933
4e-06,0,1,1,6,2.5033
4e-06,0,1,1,6,4.89742
4e-06,0,1,1,6,2.47555
4e-06,0,1,1,6,2.47627
4e-06,0,1,1,6,2.48876
4e-06,0,1,1,6,2.51891
4e-06,0,1,1,6,2.4747
4e-06,0,1,1,6,2.50284
4e-06,0,1,1,6,2.47492
4e-06,0,1,1,6,2.47649
4e-06,0,1,1,6,2.47738
4e-06,0,1,1,6,2.51068
4e-06,0,1,1,6,3.14655
4e-06,0,1,1,6,2.47354
4e-06,0,1,1,6,2.47751
4e-06,0,1,1,6,3.01973
4e-06,0,1,1,6,2.49587
4e-06,0,1,1,6,2.47391
4e-06,0,1,1,6,2.47362
4e-06,0,1,1,6,2.49908
4e-06,0,1,1,6,2.49211
4e-06,0,1,1,6,2.47468
4e-06,0,1,1,6,2.47757
4e-06,0,1,1,6,2.47681
4e-06,0,1,1,6,2.48528
4e-06,0,1,1,6,2.47601
4e-06,0,1,1,6,2.49717
